time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-05T05:11:34.960Z,18.0436,-66.8446,15,2.19,md,19,93,0.0767,0.14,pr,pr2020310000,2020-11-06T08:46:07.040Z,"1 km NNE of Yauco, Puerto Rico",earthquake,0.35,0.43,0.22,9,reviewed,pr,pr
2020-11-05T05:07:01.300Z,32.8673333,-115.9866667,9.57,1.31,ml,38,43,0.02438,0.22,ci,ci39457223,2020-11-05T15:48:46.047Z,"15km N of Ocotillo, CA",earthquake,0.24,0.58,0.107,26,reviewed,ci,ci
2020-11-05T05:03:33.180Z,38.137,-118.1878,0.2,1.1,ml,13,113.44,0.157,0.16,nn,nn00781906,2020-11-05T05:43:04.553Z,"28 km SSW of Mina, Nevada",earthquake,,12.2,,,automatic,nn,nn
2020-11-05T05:02:45.990Z,38.1807,-117.8548,12.5,1.4,ml,24,75.81,0.021,0.09,nn,nn00781902,2020-11-05T05:42:57.140Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-05T04:58:40.252Z,61.6195,-150.9576,71,1.8,ml,,,,0.5,ak,ak020e8rbu58,2020-11-05T05:05:46.905Z,"25 km WNW of Susitna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-05T04:49:51.297Z,60.732,-139.3675,1.1,2,ml,,,,0.48,ak,ak020e8r9xiz,2020-11-05T04:57:15.495Z,"101 km W of Haines Junction, Canada",earthquake,,0.2,,,automatic,ak,ak
2020-11-05T04:37:44.720Z,33.9988333,-116.3246667,2.64,1.82,ml,62,28,0.08877,0.15,ci,ci39457215,2020-11-05T15:25:41.220Z,"15km S of Joshua Tree, CA",earthquake,0.11,0.25,0.144,66,reviewed,ci,ci
2020-11-05T04:35:26.570Z,38.1593,-118.0157,1.8,0.9,ml,13,125.87,0.035,0.09,nn,nn00781898,2020-11-05T05:03:35.584Z,"26 km SSE of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-11-05T04:34:31.980Z,39.3703333,-123.255,4.56,1.15,md,14,110,0.07923,0.04,nc,nc73478091,2020-11-05T13:08:05.210Z,"10km ESE of Willits, CA",earthquake,0.22,0.9,0.124,12,reviewed,nc,nc
2020-11-05T04:26:12.370Z,38.7853317,-122.7288361,-0.81,0.61,md,10,108,0.02391,0.09,nc,nc73478086,2020-11-05T05:24:05.872Z,"3km ENE of The Geysers, CA",earthquake,0.28,1.45,0.1,3,automatic,nc,nc
2020-11-05T04:20:46.220Z,61.5339,-150.4999,42.9,2.2,ml,,,,0.5,ak,ak020e8r3pcn,2020-11-05T04:34:12.504Z,"1 km SSE of Susitna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-05T04:19:52.290Z,39.3708333,-123.2611667,1.63,1.17,md,13,108,0.08241,0.06,nc,nc73478081,2020-11-05T11:47:56.512Z,"9km ESE of Willits, CA",earthquake,0.24,1.26,0.139,12,reviewed,nc,nc
2020-11-05T04:18:38.179Z,64.0807,-152.5653,10,1.6,ml,,,,0.75,ak,ak020e8r397m,2020-11-05T04:34:12.358Z,"25 km NNW of Lake Minchumina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-05T04:12:50.280Z,36.3495,-97.34683333,7.38,1.48,ml,67,58,0,0.23,ok,ok2020vswt,2020-11-05T14:02:42.058Z,"8 km NW of Perry, Oklahoma",earthquake,,0.6,0.21,32,reviewed,ok,ok
2020-11-05T04:09:25.930Z,35.0888333,-118.766,8.48,0.95,ml,33,61,0.06413,0.16,ci,ci39457207,2020-11-05T16:54:58.994Z,"14km SSE of Arvin, CA",earthquake,0.17,0.42,0.201,14,reviewed,ci,ci
2020-11-05T04:07:21.003Z,66.3991,-157.4591,7.8,2.3,ml,,,,0.9,ak,ak020e8r0v9d,2020-11-05T04:19:59.322Z,"56 km SSW of Shungnak, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-05T04:05:43.605Z,27.267,53.5419,10,4.4,mb,,111,3.327,0.24,us,us7000capd,2020-11-05T04:14:50.040Z,"72 km ESE of Mohr, Iran",earthquake,7.7,2,0.155,12,reviewed,us,us
2020-11-05T04:02:59.270Z,39.3696667,-123.2551667,4.77,1.24,md,18,102,0.07875,0.07,nc,nc73478076,2020-11-05T14:46:05.737Z,"10km ESE of Willits, CA",earthquake,0.17,0.76,0.116,13,reviewed,nc,nc
2020-11-05T03:41:12.610Z,19.4303340911865,-155.238159179688,27.4699993133545,1.72,ml,45,123,,0.109999999,hv,hv72218562,2020-11-05T03:46:43.360Z,"1 km SSW of Volcano, Hawaii",earthquake,0.55,0.50999999,0.26,3,automatic,hv,hv
2020-11-05T03:36:12.868Z,62.1549,-152.1016,102.8,2.6,ml,,,,0.57,ak,ak020e8qlmq1,2020-11-05T03:51:45.435Z,"41 km WNW of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-05T03:34:11.119Z,-23.5257,-114.875,10,4.8,mb,,151,40.199,0.42,us,us7000capb,2020-11-05T04:08:05.040Z,"Easter Island region",earthquake,13.5,1.9,0.07,64,reviewed,us,us
2020-11-05T03:23:41.612Z,69.7123,-144.2422,8,2.2,ml,,,,1.22,ak,ak020e8qiwkp,2020-11-05T03:39:23.151Z,"52 km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-05T03:19:06.100Z,33.6968333,-118.4805,2.34,1.91,ml,20,175,0.07884,0.24,ci,ci39457175,2020-11-05T14:52:37.046Z,"10km WSW of Rancho Palos Verdes, CA",earthquake,0.43,0.48,0.143,31,reviewed,ci,ci
2020-11-05T03:18:05.010Z,35.782,-117.5845,5.04,0.64,ml,20,79,0.03529,0.16,ci,ci39457167,2020-11-05T15:09:50.160Z,"16km W of Searles Valley, CA",earthquake,0.26,0.39,0.157,8,reviewed,ci,ci
2020-11-05T03:17:30.430Z,38.171,-117.8113,8.7,1.6,ml,23,57.53,0.047,0.08,nn,nn00781895,2020-11-05T04:36:37.876Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-05T03:11:40.630Z,34.8608333,-116.3396667,6.42,1.09,ml,9,81,0.03159,0.05,ci,ci39457151,2020-11-05T15:05:34.131Z,"23km NW of Ludlow, CA",earthquake,0.14,0.24,0.225,11,reviewed,ci,ci
2020-11-05T03:06:12.630Z,35.7968333,-117.6166667,10.92,0.94,ml,13,103,0.02446,0.1,ci,ci39457143,2020-11-05T14:34:16.830Z,"20km W of Searles Valley, CA",earthquake,0.28,0.51,0.184,11,reviewed,ci,ci
2020-11-05T03:01:32.372Z,49.6532,108.7917,8.96,4.9,mb,,62,2.127,0.92,us,us7000cap3,2020-11-05T03:22:39.076Z,"79 km S of Krasnyy Chikoy, Russia",earthquake,8.1,4.9,0.062,81,reviewed,us,us
2020-11-05T02:49:33.270Z,33.8511667,-117.7486667,7.56,0.71,ml,24,93,0.04071,0.16,ci,ci39457135,2020-11-05T15:02:58.113Z,"7km NE of Villa Park, CA",earthquake,0.26,0.59,0.058,6,reviewed,ci,ci
2020-11-05T02:49:22.699Z,36.69466667,-98.4205,5,1.17,ml,23,169,0.1916623893,0.18,ok,ok2020vsua,2020-11-06T16:50:45.456Z,"1 km N of Lambert, Oklahoma",earthquake,,1.4,0.26,9,reviewed,ok,ok
2020-11-05T02:46:14.160Z,38.1425,-117.5573,14.1,0.7,ml,10,154.45,0.131,0.08,nn,nn00781894,2020-11-05T03:18:15.011Z,"29 km WNW of Tonopah, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-11-05T02:39:30.750Z,36.7046667,-121.3948333,0.47,0.83,md,11,124,0.07267,0.14,nc,nc73478071,2020-11-05T04:54:03.558Z,"12km SW of Tres Pinos, CA",earthquake,0.45,1.84,0.326,12,reviewed,nc,nc
2020-11-05T02:35:42.053Z,38.6537,-119.788,4.6,0.7,ml,6,150.32,0.073,0.0892,nn,nn00781975,2020-11-05T18:49:20.324Z,"4 km S of Markleeville, California",earthquake,,7.1,0.29,2,reviewed,nn,nn
2020-11-05T02:31:04.520Z,33.6755,-116.7866667,16.24,1.14,ml,45,35,0.06826,0.2,ci,ci39457127,2020-11-05T14:34:19.560Z,"10km SW of Idyllwild, CA",earthquake,0.24,0.45,0.266,27,reviewed,ci,ci
2020-11-05T02:29:47.860Z,33.6773333,-116.7858333,16.04,1.23,ml,50,32,0.06862,0.2,ci,ci39457119,2020-11-05T14:35:23.070Z,"9km SW of Idyllwild, CA",earthquake,0.23,0.43,0.233,28,reviewed,ci,ci
2020-11-05T01:43:53.140Z,38.1557,-117.9705,5.8,1.1,ml,13,88.23,0.031,0.07,nn,nn00781882,2020-11-05T01:49:42.679Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-05T01:42:42.032Z,64.3778,-148.2436,16.4,1.6,ml,,,,0.54,ak,ak020e8pg401,2020-11-05T01:58:41.323Z,"45 km E of Anderson, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-11-05T01:35:31.930Z,19.3188333333333,-155.79,1.29,2.82,ml,44,85,,0.24,hv,hv72218452,2020-11-05T04:35:33.040Z,"17 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.67,0.114798420894137,26,reviewed,hv,hv
2020-11-05T01:33:40.710Z,35.6028333,-117.4641667,8.97,0.85,ml,19,106,0.1124,0.11,ci,ci39457111,2020-11-05T01:50:40.343Z,"19km SSW of Searles Valley, CA",earthquake,0.28,1.02,0.109,10,reviewed,ci,ci
2020-11-05T01:26:46.940Z,38.1793,-117.7653,9.9,1.3,ml,17,106.12,0.042,0.06,nn,nn00781878,2020-11-05T01:45:03.263Z,"38 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-05T01:17:31.560Z,38.1868,-117.7627,5.5,1.1,ml,11,95.72,0.055,0.23,nn,nn00781874,2020-11-05T01:27:42.704Z,"37 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-11-05T01:15:17.756Z,38.1817,-117.7813,6.7,0.9,ml,19,80.37,0.054,0.1001,nn,nn00781872,2020-11-05T17:28:52.705Z,"36 km SE of Mina, Nevada",earthquake,,0.9,0.24,7,reviewed,nn,nn
2020-11-05T01:05:02.842Z,38.1837,-117.7792,6.7,1.9,ml,29,73.18,0.051,0.1229,nn,nn00781866,2020-11-05T18:00:03.830Z,"36 km SE of Mina, Nevada",earthquake,,0.8,0.21,14,reviewed,nn,nn
2020-11-05T01:04:06.880Z,48.0993333,-115.161,6,0.82,ml,6,174,0.353,0.04,mb,mb80473554,2020-11-07T00:35:26.120Z,"2 km NW of Happys Inn, Montana",earthquake,0.64,5.68,,0,reviewed,mb,mb
2020-11-05T01:02:06.503Z,38.0681,-118.2662,7.5,2.5,ml,32,78.17,0.192,0.1684,nn,nn00781864,2020-11-05T17:10:20.046Z,"33 km NE of Benton, California",earthquake,,4,0.34,18,reviewed,nn,nn
2020-11-05T00:59:06.303Z,60.2164,-152.619,95.2,1.9,ml,,,,0.67,ak,ak020e8oy8ug,2020-11-05T01:12:35.341Z,"55 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-05T00:58:32.040Z,34.009,-117.5048333,7.33,0.88,ml,15,147,0.04688,0.11,ci,ci39457079,2020-11-05T01:34:57.834Z,"2km W of Glen Avon, CA",earthquake,0.33,0.38,0.14,11,reviewed,ci,ci
2020-11-05T00:53:01.949Z,63.3476,-145.1027,7.5,1.8,ml,,,,0.64,ak,ak020e8owy5x,2020-11-05T01:05:54.401Z,"38 km NE of Paxson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-05T00:44:18.642Z,63.3402,-145.0851,0.8,2.1,ml,,,,0.89,ak,ak020e8ov21k,2020-11-05T00:56:43.288Z,"38 km NE of Paxson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-05T00:39:06.180Z,37.3406677,-122.3383331,6.92,0.97,md,4,176,0.1013,0.01,nc,nc73478061,2020-11-05T00:40:43.050Z,"10km WSW of Portola Valley, CA",earthquake,1.77,3.06,0.22,4,automatic,nc,nc
2020-11-05T00:35:48.010Z,34.9791667,-119.0285,11.44,2.7,ml,64,27,0.09133,0.23,ci,ci39457071,2020-11-05T14:30:31.896Z,"10km WNW of Grapevine, CA",earthquake,0.2,0.57,0.193,26,reviewed,ci,ci
2020-11-05T00:32:18.239Z,36.685,-98.21,5,1.09,ml,23,133,0.2339540902,0.19,ok,ok2020vspn,2020-11-06T17:08:01.252Z,"3 km NW of Jet, Oklahoma",earthquake,,1.2,0.29,7,reviewed,ok,ok
2020-11-05T00:32:02.606Z,-7.4358,126.0944,425.48,4.7,mb,,41,2.928,0.64,us,us7000can0,2020-11-05T00:47:56.040Z,"119 km N of Manatutu, Timor Leste",earthquake,10.3,8.5,0.112,24,reviewed,us,us
2020-11-05T00:27:23.630Z,38.8161659,-122.8071671,3.3,1.86,md,38,41,0.007567,0.05,nc,nc73478046,2020-11-05T02:24:04.746Z,"6km NW of The Geysers, CA",earthquake,0.2,0.33,0.14,10,automatic,nc,nc
2020-11-05T00:26:45.447Z,63.3444,-145.0914,0.8,2,ml,,,,0.82,ak,ak020e8or985,2020-11-05T00:38:24.163Z,"38 km NE of Paxson, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-05T00:24:56.320Z,38.8168335,-122.8078308,3.07,1.18,md,28,41,0.006782,0.02,nc,nc73478041,2020-11-05T01:58:05.589Z,"6km NW of The Geysers, CA",earthquake,0.21,0.4,0.14,5,automatic,nc,nc
2020-11-05T00:18:48.770Z,45.3563333333333,-122.799333333333,-0.16,1.94,ml,7,115,0.03135,0.14,uw,uw61689212,2020-11-07T20:30:41.903Z,"3 km E of Sherwood, Oregon",explosion,0.3,31.61,0.172876796968741,4,reviewed,uw,uw
2020-11-05T00:15:13.122Z,66.3247,-157.1878,3.8,3.4,ml,,,,0.65,ak,ak020e8ootv9,2020-11-05T21:19:11.040Z,"62 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-11-05T00:11:47.544Z,63.1199,-150.7185,110.5,1.3,ml,,,,0.45,ak,ak020e8oo1qp,2020-11-05T17:00:34.176Z,"Central Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-11-05T00:11:01.730Z,38.8206673,-122.8089981,3.52,0.55,md,6,128,0.00285,0.01,nc,nc73478036,2020-11-05T00:12:36.823Z,"7km NW of The Geysers, CA",earthquake,0.87,1.88,,1,automatic,nc,nc
2020-11-05T00:09:20.480Z,38.8154984,-122.8069992,3.2,0.55,md,16,46,0.008243,0.02,nc,nc73478031,2020-11-05T00:10:56.738Z,"6km NW of The Geysers, CA",earthquake,0.32,0.59,0.2,3,automatic,nc,nc
2020-11-05T00:08:29.010Z,38.8171654,-122.805336,2.83,1.93,md,37,38,0.007238,0.04,nc,nc73478026,2020-11-05T01:33:06.449Z,"6km NW of The Geysers, CA",earthquake,0.18,0.32,0.07,12,automatic,nc,nc
2020-11-05T00:05:37.367Z,62.5242,-151.0851,78.5,1.7,ml,,,,0.69,ak,ak020e8omqk6,2020-11-05T00:11:33.815Z,"16 km W of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-05T00:00:02.030Z,38.15,-117.8282,9.4,0.9,ml,10,93.96,0.025,0.08,nn,nn00781856,2020-11-05T01:00:44.955Z,"36 km SE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-11-04T23:59:41.950Z,40.7701667,-112.0975,6.66,0.43,md,10,118,0.05328,0.08,uu,uu60417137,2020-11-05T16:44:43.970Z,"6 km N of Magna, Utah",earthquake,0.31,1.07,0.118,4,reviewed,uu,uu
2020-11-04T23:56:30.670Z,43.4476666666667,-122.952166666667,-0.35,1.41,ml,11,165,0.1281,0.16,uw,uw61689197,2020-11-05T00:14:53.680Z,"20 km NE of Glide, Oregon",explosion,0.58,31.61,0.137172218769008,4,reviewed,uw,uw
2020-11-04T23:49:08.302Z,-22.9786,-70.271,43.6,4.3,mb,,153,0.14,1.1,us,us7000cami,2020-11-05T00:05:06.040Z,"75 km N of Antofagasta, Chile",earthquake,3.9,8.4,0.265,4,reviewed,us,us
2020-11-04T23:48:45.040Z,38.4819984,-122.5503311,2.22,1.43,md,9,166,0.1209,0.02,nc,nc73478021,2020-11-05T01:08:04.263Z,"7km WSW of St. Helena, CA",earthquake,0.56,7.64,0.15,7,automatic,nc,nc
2020-11-04T23:44:21.371Z,60.6449,-141.7042,14.9,1.3,ml,,,,0.33,ak,ak020e7f0ont,2020-11-04T23:46:48.399Z,"109 km SE of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-04T23:34:36.840Z,38.7928352,-122.7501678,1.74,0.65,md,13,89,0.01078,0.01,nc,nc73478016,2020-11-05T00:17:04.858Z,"2km NNE of The Geysers, CA",earthquake,0.29,0.63,0.08,2,automatic,nc,nc
2020-11-04T23:27:59.606Z,65.0056,-147.3851,16.5,1,ml,,,,0.14,ak,ak020e7ex4ft,2020-11-04T23:46:48.255Z,"12 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-04T23:27:45.190Z,40.7715,-112.0876667,9.74,0.98,md,15,102,0.0457,0.08,uu,uu60417132,2020-11-05T16:43:39.720Z,"7 km N of Magna, Utah",earthquake,0.23,0.58,0.214,7,reviewed,uu,uu
2020-11-04T23:15:50.550Z,38.1328,-118.0877,2.5,0.6,ml,9,192.13,0.024,0.05,nn,nn00781853,2020-11-04T23:21:44.533Z,"28 km S of Mina, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-11-04T23:11:20.062Z,59.5042,-152.4553,69,1.6,ml,,,,0.43,ak,ak020e7etlxi,2020-11-04T23:15:44.271Z,"34 km WNW of Nanwalek, Alaska",earthquake,,2.5,,,automatic,ak,ak
2020-11-04T23:09:59.322Z,60.7845,-149.4905,33.5,1.6,ml,,,,0.63,ak,ak020e7et9j0,2020-11-04T23:13:33.724Z,"11 km SSW of Sunrise, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-04T23:08:13.546Z,61.7397,-147.6488,30.7,1.4,ml,,,,1.17,ak,ak020e7esya2,2020-11-04T23:30:56.185Z,"7 km S of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-04T22:58:09.300Z,36.0105,-117.8908333,4.23,1.1,ml,15,144,0.002777,0.11,ci,ci39457023,2020-11-09T17:31:06.343Z,"6km SE of Coso Junction, CA",earthquake,0.27,0.4,0.224,15,reviewed,ci,ci
2020-11-04T22:57:30.480Z,37.6595,-118.859,1.38,1.05,md,17,123,0.02827,0.06,nc,nc73478006,2020-11-05T00:44:05.045Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.26,0.5,0.244,16,reviewed,nc,nc
2020-11-04T22:51:41.046Z,38.1543,-117.9078,11.4,0.7,ml,17,94.82,0.028,0.0985,nn,nn00781849,2020-11-05T02:26:50.402Z,"31 km SE of Mina, Nevada",earthquake,,0.8,0.26,7,reviewed,nn,nn
2020-11-04T22:43:44.724Z,39.7901,-119.7978,13.7,0.8,ml,4,111.66,0.156,0.0869,nn,nn00781863,2020-11-05T02:26:51.601Z,"17 km NNW of Spanish Springs, Nevada",earthquake,,5.3,0,1,reviewed,nn,nn
2020-11-04T22:43:17.980Z,35.9078333,-117.6895,7.84,0.97,ml,17,72,0.05106,0.07,ci,ci39457007,2020-11-05T01:20:54.998Z,"20km E of Little Lake, CA",earthquake,0.13,0.35,0.152,13,reviewed,ci,ci
2020-11-04T22:23:07.380Z,37.4141667,-118.7645,2.22,1.09,md,12,154,0.1715,0.04,nc,nc73477996,2020-11-05T00:23:04.899Z,"15km W of Round Valley, CA",earthquake,0.35,1.34,0.171,11,reviewed,nc,nc
2020-11-04T22:21:50.300Z,-7.4116,106.1051,47.55,5,mb,,45,1.532,0.96,us,us7000cajk,2020-11-04T23:07:30.514Z,"68 km SW of Pelabuhanratu, Indonesia",earthquake,6.2,6.8,0.071,63,reviewed,us,us
2020-11-04T22:19:42.470Z,33.0496667,-114.9646667,-0.2,1.2,ml,12,62,0.07805,0.26,ci,ci39456975,2020-11-05T01:18:39.985Z,"44km NNW of Los Algodones, B.C., MX",quarry blast,0.61,31.61,0.393,3,reviewed,ci,ci
2020-11-04T22:18:37.850Z,38.1597,-117.9733,1.7,1.7,ml,15,102.17,0.026,0.18,nn,nn00781841,2020-11-04T22:53:29.218Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-04T22:16:38.080Z,37.6338333,-119.3725,7.91,1.02,md,8,144,0.2327,0.1,nc,nc73477991,2020-11-05T09:00:05.340Z,"22km ESE of Yosemite Valley, CA",earthquake,0.45,3.23,0.231,7,reviewed,nc,nc
2020-11-04T22:12:49.320Z,18.0141,-66.8298,16,2.65,md,20,128,0.0629,0.17,pr,pr2020309009,2020-11-05T00:30:48.460Z,"2 km NNW of Indios, Puerto Rico",earthquake,0.51,0.45,0.21,18,reviewed,pr,pr
2020-11-04T22:10:20.037Z,64.0455,-148.798,0,2,ml,,,,0.88,ak,ak020e7e7ykd,2020-11-04T22:18:14.100Z,"15 km ENE of Ferry, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-04T22:05:11.890Z,33.4811667,-116.4233333,8.93,0.75,ml,22,81,0.1178,0.14,ci,ci39456951,2020-11-05T01:16:23.968Z,"23km SSW of La Quinta, CA",earthquake,0.26,1.01,0.117,13,reviewed,ci,ci
2020-11-04T22:00:14.150Z,33.87,-117.501,-0.49,1.38,ml,33,69,0.07015,0.19,ci,ci39456935,2020-11-05T01:12:47.945Z,"2km ESE of Home Gardens, CA",quarry blast,0.38,31.61,0.117,24,reviewed,ci,ci
2020-11-04T21:50:50.690Z,38.1693,-118.0065,2.5,1.3,ml,12,77.58,0.023,0.07,nn,nn00781835,2020-11-04T22:18:06.521Z,"26 km SSE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-11-04T21:47:00.650Z,31.5323333,-115.6181667,7.34,2.47,ml,8,230,0.1996,0.08,ci,ci39456911,2020-11-05T01:47:10.178Z,"88km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.67,1.39,0.13,34,reviewed,ci,ci
2020-11-04T21:46:27.560Z,38.8204994,-122.8125,3.12,0.88,md,19,52,0.003457,0.02,nc,nc73477976,2020-11-04T22:16:05.085Z,"7km NW of The Geysers, CA",earthquake,0.25,0.56,0.1,3,automatic,nc,nc
2020-11-04T21:42:02.143Z,38.1682,-117.8264,7.2,2.1,ml,27,57.95,0.036,0.1724,nn,nn00781831,2020-11-05T02:26:48.993Z,"34 km SE of Mina, Nevada",earthquake,,0.6,0.18,13,reviewed,nn,nn
2020-11-04T21:36:58.360Z,35.7123333,-117.5106667,6.63,1.19,ml,26,89,0.125,0.11,ci,ci39456879,2020-11-05T01:04:40.100Z,"11km WSW of Searles Valley, CA",earthquake,0.17,0.61,0.158,14,reviewed,ci,ci
2020-11-04T21:34:04.910Z,36.19633333,-95.86833333,0,1.4,ml,25,177,0.1961615064,0.29,ok,ok2020vsjq,2020-11-05T17:06:12.203Z,"8 km S of Owasso, Oklahoma",quarry blast,,0.7,0.33,4,reviewed,ok,ok
2020-11-04T21:33:53.490Z,19.3585,-155.133166666667,6.88,3.34,ml,51,174,,0.1,hv,hv72218197,2020-11-06T17:54:51.355Z,"11 km S of Fern Forest, Hawaii",earthquake,0.5,0.32,0.166875764219184,35,reviewed,hv,hv
2020-11-04T21:31:36.630Z,35.7111667,-117.5696667,2.69,1.44,ml,20,85,0.1068,0.17,ci,ci39456855,2020-11-04T21:37:34.262Z,"14km NE of Ridgecrest, CA",earthquake,0.34,0.56,0.17,22,reviewed,ci,ci
2020-11-04T21:30:50.570Z,35.085,-118.8236667,2.53,1.67,ml,30,126,0.04213,0.14,ci,ci39456847,2020-11-05T01:01:01.920Z,"14km S of Arvin, CA",earthquake,0.2,0.29,0.199,28,reviewed,ci,ci
2020-11-04T21:26:35.130Z,33.8651667,-116.2801667,4.59,1.42,ml,48,59,0.08388,0.14,ci,ci39456839,2020-11-05T00:56:58.730Z,"11km ENE of Thousand Palms, CA",earthquake,0.15,0.47,0.118,24,reviewed,ci,ci
2020-11-04T21:25:18.290Z,19.2053333333333,-155.463,36.15,1.75,md,22,117,,0.09,hv,hv72218182,2020-11-04T22:04:58.920Z,"1 km E of Pāhala, Hawaii",earthquake,0.86,1.08,0.0406023986453175,11,reviewed,hv,hv
2020-11-04T21:23:29.620Z,19.1924991607666,-155.422836303711,33.2799987792969,2.16000009,md,45,167,,0.109999999,hv,hv72218177,2020-11-04T21:26:45.000Z,"5 km E of Pāhala, Hawaii",earthquake,0.61,0.819999993,1.11000001,32,automatic,hv,hv
2020-11-04T21:19:23.450Z,33.0875,-116.5468333,8.18,0.78,ml,23,58,0.04307,0.13,ci,ci39456831,2020-11-05T00:42:27.748Z,"5km E of Julian, CA",earthquake,0.22,0.48,0.162,12,reviewed,ci,ci
2020-11-04T21:16:48.950Z,36.0375,-117.7735,1.87,0.73,ml,15,67,0.01397,0.08,ci,ci39456823,2020-11-05T00:34:24.695Z,"16km E of Coso Junction, CA",earthquake,0.15,0.15,0.219,9,reviewed,ci,ci
2020-11-04T21:10:52.859Z,61.4695,-150.7368,45.1,1.5,ml,,,,0.52,ak,ak020e7dmlis,2020-11-04T21:22:27.255Z,"14 km SW of Susitna, Alaska",earthquake,,1.9,,,automatic,ak,ak
2020-11-04T21:10:43.730Z,36.0305,-117.7875,5.86,0.81,ml,8,115,0.01878,0.08,ci,ci37304764,2020-11-05T00:18:47.335Z,"14km E of Coso Junction, CA",earthquake,0.34,0.53,0.487,3,reviewed,ci,ci
2020-11-04T21:10:29.840Z,36.0351667,-117.7748333,1.8,0.83,ml,17,66,0.01261,0.08,ci,ci39456815,2020-11-05T00:07:43.548Z,"16km E of Coso Junction, CA",earthquake,0.16,0.14,0.206,9,reviewed,ci,ci
2020-11-04T20:38:49.830Z,19.175500869751,-155.460327148438,32.3699989318848,2.16000009,md,39,167,,0.100000001,hv,hv72218132,2020-11-04T20:42:00.560Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.64,1.08000004,0.25999999,21,automatic,hv,hv
2020-11-04T20:34:50.491Z,60.1096,-140.6721,0,1.6,ml,,,,0.48,ak,ak020e7d6axl,2020-11-04T20:40:08.897Z,"82 km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-04T20:33:17.893Z,38.1646,-117.8906,11,1.1,ml,16,98.66,0.016,0.0829,nn,nn00781827,2020-11-05T02:26:46.649Z,"31 km SE of Mina, Nevada",earthquake,,0.8,0.31,8,reviewed,nn,nn
2020-11-04T20:33:08.350Z,33.1266667,-117.1586667,-0.2,1.04,ml,20,113,0.03106,0.31,ci,ci39456783,2020-11-05T01:42:03.814Z,"2km SSE of San Marcos, CA",quarry blast,0.77,31.61,0.153,7,reviewed,ci,ci
2020-11-04T20:32:28.049Z,38.1651,-117.892,11.1,2.1,ml,29,63.7,0.017,0.1365,nn,nn00781822,2020-11-05T02:26:43.546Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.16,15,reviewed,nn,nn
2020-11-04T20:30:11.400Z,53.9351666666667,-166.724166666667,3.36,0.49,ml,7,205,,0.25,av,av91011533,2020-11-05T00:41:55.020Z,"12 km WNW of Dutch Harbor, Alaska",earthquake,0.76,1.54,0.278402762583865,7,reviewed,av,av
2020-11-04T20:28:46.470Z,61.7685,-150.9203,57.1,0.9,ml,,,,0.49,ak,ak020e7d50br,2020-11-04T20:33:37.489Z,"33 km NW of Susitna, Alaska",earthquake,,0.9,,,automatic,ak,ak
